Metabolite_name	RefMet_name	CRA002	CRA004	CRA008	CRA009	CRA010	CRA013	CRA014	CRA019	CRA022	CRA023	CRA026	CRA027	CRA033	CRA036	CRA001	CRA003	CRA005	CRA006	CRA007	CRA011	CRA012	CRA015	CRA016	CRA017	CRA018	CRA020	CRA021	CRA024	CRA025	CRA028	CRA029	CRA030	CRA031	CRA032	CRA034	CRA035	CRA037	CRC001	CRC003	CRC004	CRC005	CRC007	CRC008	CRC011	CRC012	CRC014	CRC015	CRC019	CRC023	CRC025	CRC026	CRC027	CRC031	CRC002	CRC006	CRC009	CRC010	CRC013	CRC016	CRC017	CRC018	CRC020	CRC021	CRC022	CRC024	CRC028	CRC029	CRC030	CRC032	CRC033	CRC034	CRC035	HC001	HC002	HC003	HC004	HC006	HC009	HC012	HC015	HC016	HC017	HC018	HC019	HC020	HC021	HC024	HC025	HC026	HC027	HC005	HC007	HC008	HC010	HC011	HC013	HC014	HC022	HC023	HC028	HC029	HC030
Sorbitol 6-phosphate	Pseudouridine	9	28778	1390.5000	2310.8000	2974.4000	4164.3000	101220	7828	4364.2000	5163.3000	44773	12248	2351	398160	173340	2020.5000	129.8200	178230	49296	24207	27431	14700	33928	2128	61092	7507.2000	4847.8000	168360	8525.9000	1969.2000	132480	3022.4000	32502	66409	1741.1000	266570	42252	186920	64001	264620	1224.5000	86663	14806	18357	95208	361180	6360.3000	2122	1358.5000	65794	86371	375420	6197.7000	16122	1013300	55635	53966	23247	14669	10557	126370	5637.2000	15090	4658.6000	80878	24291	137670	19562	178110	173720	16423	68409	108050	577.6200	290510	1487.8000	199690	1455.9000	1903.7000	155160	55392	428.1000	82417	4974	121260	89659	36307	1388.8000	108180	82338	9	13573	1896.6000	1906.3000	15537	214120	25212	15923	1466	452.8500	50746	1497.8000
ß-Alanine	beta-Alanine	11267000	8526100	1453500	9932600	8377500	4433500	4747200	6654100	8064700	22837000	5585300	12775000	12109000	6464700	4737700	15374000	21213000	5970300	10300000	13277000	5548200	8199700	3774600	305420	5818000	10902000	11774000	12423000	693490	2142500	14748000	10804000	11014000	3100300	6621300	8771000	6229300	5258800	5862800	6017100	8052300	5740800	1776300	1461800	16722000	6950800	1778000	9248300	12874000	1575100	3499500	7344300	8120000	5528800	2639000	2511900	10941000	8224300	3300200	10559000	13001000	20583000	14091000	7510100	6069500	10218000	3960900	3877100	5704500	2596000	3362900	2538400	2608700	11303000	7478100	11513000	4724600	2499600	3625700	4825400	4039800	7703100	10983000	1849800	1599400	3094000	3244600	5802500	7198200	3203800	5234000	6342400	4559700	4345400	8503500	7900900	3855400	7516600	6065800	7316600	1759000	7125700
Subericacid	Suberic acid	378270	328640	902940	766300	309970	2053300	1579100	150140	112530	364220	117710	1652000	360340	406900	966430	671810	570200	107080	198160	288320	343490	486370	322850	63874	30393	348160	1292000	426880	27156	84588	163690	1048200	222130	1788900	608150	251510	373250	161920	190850	111770	1038600	167990	93329	111970	123950	1452200	190890	455050	1371600	87779	233170	120570	447660	385220	76594	210790	174850	2732400	46413	729040	376470	321660	725810	287040	550370	321870	114150	460200	57426	411130	85708	276600	675560	240260	176320	1152600	716690	466580	1466400	276910	1601500	309780	241650	349690	327790	201300	969230	1194000	141080	211230	659240	484140	394080	525150	1970300	2728600	3067300	177600	526290	1812800	319390	205650
Succinic Acid	Succinic acid	11311000	8034700	17358000	10681000	6024500	14685000	9202600	316150000	92635000	51912000	258830000	560540000	12401000	15721000	12849000	28459000	30376000	14990000	12703000	96993000	108240000	12824000	9607300	10269000	260780000	14762000	25438000	385400000	17780000	20880000	454770000	353880000	6584700	50886000	13563000	382080000	151070000	112350000	19425000	9550500	13866000	23760000	15598000	85617000	223590000	614560000	8159500	19154000	23986000	7467500	15265000	12699000	25503000	21916000	3849100	134020000	310580000	17567000	158250000	18145000	72303000	20785000	9968400	25286000	390120000	28884000	18299000	11796000	22992000	688020000	31227000	15858000	10464000	12018000	2917100	12939000	8817800	8361800	10388000	135950000	6389700	11683000	9240500	12106000	8704800	379770000	164770000	15214000	184510000	256240000	9769400	12090000	2549200	8805500	9400000	320840000	9260700	4641200	12756000	12548000	6664300	25984000
Sulfoacetic acid	Sulfoacetic acid	23680	81934	578600	51332	180390	118670	243100	128680	3282.2000	84894	23017	146630	27015	121900	196110	86594	96711	71052	65432	98436	169850	111720	36991	27808	145350	339570	47282	233900	17162	104810	144070	170770	75744	208240	58408	676610	245270	321480	176370	542670	50093	103910	56486	301270	114420	136500	99822	89620	99435	85007	580760	428870	1452600	582000	317900	310690	83186	244520	186990	27286	725820	268340	363860	58234	61220	85680	215240	1396500	76542	115150	50775	60249	224550	133190	337560	91612	268150	517790	433540	215430	122470	31339	567200	84248	240200	138990	72734	25905	565410	95689	43811	125590	1205200	64171	77073	319220	264310	99831	53229	380790	368940	161220
taurolithocholic acid-3-sulfate	Taurolithocholic acid sulfate	106300	149980	479880	326900	151770	173240	318350	70291	98706	302110	117490	381840	137910	192420	157670	371900	223590	109400	219860	149250	492900	92193	93519	64711	53997	136470	142640	80004	58985	151910	200510	95003	122270	169730	179850	350190	84409	132530	67095	56511	95277	56701	52351	18921	204190	178440	70563	195390	139630	31880	100130	55617	266550	138590	64376	146130	73031	60057	55899	311980	140790	178030	244750	85757	87263	191250	134440	90707	128930	208040	86873	194270	206540	313740	137080	182740	188140	190580	134680	107170	186770	96926	124960	85482	179600	149310	82395	222940	49345	88272	54561	166620	165010	189680	95849	541030	182120	154710	152120	191620	178250	181970
Terephthalic Acid	Terephthalic acid	952930	1815600	4202800	56543000	1147900	2790700	2898600	128170	141590	2800700	97196	4681700	3660800	1476100	1245600	2695800	508420	1582400	379700	405230	2349900	325070	2745300	185520	76695	625530	1758200	1548300	262850	713210	1061000	2888700	887330	2303600	6949900	1654600	1739400	201650	510910	673920	2922600	1580500	470870	450800	753500	3210400	733510	3081300	7061500	299230	2998100	1538600	6083000	1757300	649780	728790	471740	393410	438330	8424800	1428600	744900	8415100	926960	436450	5299900	178680	3182200	1527900	1366500	269580	2391800	3853200	4310100	1836700	3847600	2176500	3706000	1098600	1663900	812510	2817800	2584700	1061100	2263400	27472000	578210	4221700	393510	2491600	5290300	4474300	2481700	2022300	1471400	1752900	4241900	1414700	26793000	3179900	683800	1399400
Tetradecanedioic acid	Tetradecanedioic acid	627920	495170	180950	387390	250500	537930	74051	473750	286230	608820	145320	650230	795670	502490	369350	211270	209090	176110	341760	268520	246800	352810	460010	70169	99416	283500	443640	125220	114950	122080	51792	119970	234300	99971	385820	119480	295440	58778	237250	207750	460660	226760	251700	132430	268270	248770	122860	85951	242390	115090	353020	249560	723890	343530	286450	193440	435410	139150	76532	710980	129190	169420	288940	340210	1140900	185370	291620	319030	186350	108450	89471	668770	807810	360620	162100	918280	462270	397280	745870	135090	591970	213830	175790	227920	208350	238380	183620	487200	98975	217720	388600	235820	372930	126960	891290	472020	114640	82911	84695	420690	86542	139160
Tetradecyl phosphonic acid		18555	15557	20451	23359	22962	14039	10896	10619	12716	22269	13528	11471	9059.9000	12339	21722	14272	14217	15108	19340	15366	36049	20445	29616	17020	16663	16426	16556	14880	9560.9000	22622	11417	17183	12560	24047	6994.5000	18774	10778	38173	32992	33224	46477	39913	55633	35095	49009	39267	32624	41286	61139	25840	25491	19594	13364	43844	46447	47142	47582	39273	38025	33679	40621	53495	36901	35266	36754	17748	21950	16650	44484	25668	20353	30412	28767	23131	40098	38301	29752	50695	48934	37465	44209	39385	26288	20156	35222	31340	28155	33092	32814	32173	43875	50929	45091	39656	46843	46560	44235	45322	29630	26268	35990	26488
Tetranor-12(R)-HETE	Tetranor-12R-HETE	13309000	18970000	52112000	16868000	8046000	5718100	18418000	38122000	7834900	45195000	19341000	28951000	141150000	21851000	7957300	44955000	34124000	11276000	39496000	14122000	365830000	8279500	11546000	3377300	4035300	27904000	67592000	10201000	7050300	130160000	23984000	21981000	40728000	10272000	118230000	10148000	9055900	15369000	11474000	4216000	3984200	4526300	6902700	4367700	13191000	9784100	3818600	6738300	7442300	6517500	10943000	5259500	14656000	7604400	5695400	6465400	6777100	7193600	4098500	13812000	5716200	9639700	11412000	9698900	6953100	6319200	23881000	19843000	10872000	6585600	4653500	24716000	10474000	8314900	21596000	6822600	21773000	19593000	19645000	23324000	19218000	5753100	13536000	42655000	7208600	79559000	36888000	6606100	5585800	7709300	5016600	4846600	21920000	9396300	43870000	12117000	28600000	8761800	7017900	7309200	21251000	8186700
Thr-Pro	Thr-Pro	2679200	1250100	205760	1951300	1453000	164300	593760	172660	376310	5834700	1122400	964410	2329700	1067400	578200	4832300	1368800	1461000	2014400	1677800	549940	1945000	1301700	9	672040	834380	793870	1362500	9	107370	1366700	4018100	999930	505570	530030	3072100	803920	1990200	67386	3196500	2067800	717120	80789	103150	3539900	4033800	240590	1689100	958900	134280	518050	2695000	1579400	1165200	4003100	144650	2345100	1742600	1280200	1831400	14552000	2143800	1006000	213760	4627300	276670	2618700	429580	1233300	535560	300870	110640	411150	707890	285210	2522300	1222500	756130	1838500	483150	1037400	1320800	324150	235730	541590	332370	600420	1024100	729070	700130	1346800	1108700	1206900	713480	2661500	2081200	961390	329950	1664800	1465500	289310	1049600
Thr-Trp	Thr-Trp	44127	208530	18382	217480	69978	22460	127130	16834	3676.7000	152670	120060	34389	154860	105290	71922	37458	29316	247900	40604	160780	116680	98101	124970	3056.9000	501840	59002	38753	87022	3131.3000	3860.7000	339130	277160	129400	79011	23330	252030	127010	12470	5310.4000	62582	18716	6889.9000	506.5200	24326	19365	179960	16255	13721	16249	8129.7000	7158.5000	122440	13778	14367	97023	11867	21257	28873	15935	46273	67872	5930.7000	24372	8728.1000	123210	32131	38478	31889	324060	69884	2228.4000	12520	16522	10003	15021	11268	21846	47157	11275	119020	56206	3429.6000	42518	41887	79854	124690	32510	11857	39309	59579	17124	26920	106530	12214	12798	104330	15004	11376	125570	5295.5000	19726	249240
Thr-Val	Thr-Val	4810600	4035000	1352700	6774100	2109900	1376300	1814700	3459900	213190	9430200	3681100	1820700	4309900	4627200	2498300	14936000	2304900	8535700	1494300	4276900	1525700	5323800	3874300	245640	2841100	1507700	3370400	1641500	232760	1552000	3392200	4582800	4509500	3016500	2422200	9154600	2507200	1095200	1181600	12708000	1788500	692520	170380	1112800	3782300	5357600	819190	977790	928670	242500	629080	7317800	2894400	2254100	5981900	550240	6522100	1477300	1358300	4878900	13645000	1120700	2005100	541410	9086500	4651900	5255200	2503600	7500300	1718600	1609000	683300	1247200	1436800	794150	1051400	1181400	1068800	913260	2566700	2623900	1219200	3516000	1883700	5007400	1237400	1017300	814660	697920	1943100	1187000	3027700	6716800	604090	811130	3769100	777860	260030	5546000	781810	1149000	10275000
Tricarballylic acid	1,2,3-Propanetricarboxylic acid	1341600	2387500	2005500	1079100	784020	2320100	2211000	36725	2710500	2884200	404740	12033000	114180	1691000	1048700	3026400	862210	582290	6870900	180810	1196700	1062700	721550	426910	36557	254750	785310	199300	214370	535750	625840	5158600	729900	550450	836030	771470	51415	512730	2358000	4827600	454650	2881500	928780	367740	672480	5140300	1260800	1501500	4596200	1229500	6560600	5597700	4218500	47631	1341800	374430	184870	529250	844540	2986000	2174900	245330	6883000	231880	619570	331740	2366000	2833100	572380	973770	677250	1997400	6047500	2806900	2963600	7482100	5507300	4718600	7115600	840610	6607700	4823500	4253100	753760	1519500	2013000	867760	6363100	4246000	5438300	4425500	9105400	3540200	5833800	7967800	5720700	4574800	4205000	4649900	6688800	7462000	3079300
Tridecanedioic acid	Tridecanedioic acid	2072300	548890	593030	1766700	219760	2951300	311910	2642600	263630	601230	145010	330780	2149300	669170	791000	605510	241260	287350	443550	205110	258710	774950	254060	101000	165980	417890	552850	247240	485370	78196	169900	227670	659350	310940	1096800	266110	856340	148960	572040	608960	801610	802670	448880	1175700	363030	306970	366760	433200	879700	408580	1074000	745550	1728300	601470	476520	273840	210750	660920	232660	1247500	229650	264270	1314900	523280	442860	626360	302490	367180	230440	225030	170480	926910	1360100	1331300	327820	1201700	574980	382240	969450	223350	2918000	1007600	507530	373950	567580	272610	899210	1426900	229220	170500	837200	784450	582650	717290	1227400	2483200	573560	119520	751360	823170	155130	658060
Tropine	Pseudotropine	85941000	1586700	482610	3842600	4259800	589960	227870	4794800	4663500	15923000	1362700	665090	33846000	354390	94288	449830	1772500	11227000	14078000	2543200	2590400	3861400	12027000	321290	2804700	3638100	335930	12012000	172410	7718500	2920000	47854000	1387300	629220	546260	8981800	173070	3887600	1056800	1879700	1268300	1250900	294860	3446700	15046000	1999900	211000	6735300	44222000	3478200	2440700	1496800	689580	1661300	495500	721860	3997600	27130000	635370	7994100	5075600	25730000	5976800	1782300	2198400	3492400	12171000	155600	11203000	2646200	911870	2752400	647970	3131200	2184500	1831700	782630	1312300	676690	1421500	1204900	1888000	459630	8685500	1610500	2994200	6243400	5254900	1060400	3208200	1452800	1547200	1202900	1264100	5914700	2796100	3482500	20972000	2543200	5425600	1523500	738000
Trp-Ala	Trp-Ala	356420	156350	165610	717290	103790	166380	254380	477680	46263	1196300	112370	215540	514090	201280	137450	201450	216540	784210	195130	966970	330060	184890	416840	13049	309680	343470	357880	198960	22844	3924.8000	188520	287970	162090	125340	251930	3603700	132980	92030	108150	535030	179810	28047	19979	219160	124980	1274800	45207	120940	61290	54636	41314	195660	3951.5000	213830	1631900	41843	174460	51598	56210	209740	570030	96446	120130	99521	357550	525200	19837	187740	729030	437400	5514	68118	124440	202660	318530	89369	205360	172820	245100	223110	271480	163250	280390	211480	136370	477750	141540	48876	91009	903850	142640	234540	303910	136280	335500	762420	131250	77893	217310	185670	452720	827300
Trp-Glu	Trp-Glu	28708	92464	13199	262980	86033	9916.7000	90622	469.6900	3960.3000	77467	112610	11553	16508	11873	89687	162410	40812	6635.8000	178070	16843	3300.8000	129370	4644.3000	1981.5000	12499	12183	15178	163170	1318	5264.5000	139300	82341	114300	23430	42848	130700	56156	1972.5000	3011.6000	14851	29120	17219	22383	17494	12562	25101	34444	33666	57572	5290	20494	46869	91896	14515	66578	532.3200	29789	20755	6281	131010	91332	2095.4000	68549	33729	88546	214890	17170	75803	5938.5000	29777	6608.5000	19235	11886	152190	25096	209770	88788	97567	51591	97198	250190	37357	49195	13222	68008	55436	40999	50820	34650	133720	46333	127150	122130	83393	124870	155230	77296	35657	98241	18510	30399	118320
Trp-Leu	Trp-Leu	2195500	744280	365800	1758800	358130	250490	684710	846400	147980	1439000	1175600	46919	2799500	1027300	516070	89101	850400	2880700	463690	2197800	1599900	932570	2318600	53507	4169200	929090	1172200	766500	104520	162560	897690	1200900	320940	495350	1053200	4251500	391960	521060	649530	8200500	546150	107720	123100	1452800	760690	1817600	503570	194660	134590	230960	148510	838890	190520	359780	4319800	272450	532930	381990	303740	411610	1792000	322160	117290	232370	1828700	1347800	1462700	457590	4031100	1505700	86130	214580	156540	380340	543120	172130	428560	214340	400780	994370	605830	466740	1084700	320700	608890	1168400	567050	149340	282880	1444300	301290	276400	323290	144660	293380	2624500	97503	70189	909780	217910	552360	2669100
TXB2	TXB2	16997	21230	15229	16983	18557	15585	21219	8189.2000	8146.8000	29307	12390	938120	6915	15475	17435	1360000	19072	6080.2000	11695	9940.3000	12041	15326	13116	5202.8000	1621.7000	11545	8603.1000	14498	2900.1000	13391	11652	15388	12581	19841	11153	20699	12616	10576	8003.1000	9033	17929	17227	8496.4000	13518	62358	28009	9343.3000	16346	17591	6161.9000	14222	14481	20041	12457	12399	13457	26728	17644	10807	15333	29715	13790	19312	10506	28905	18351	13088	12983	4507.1000	29332	12929	11256	45074	36372	33972	28939	18733	20572	20338	24912	33859	14241	111390	113000	14343	19055	9703.5000	29043	9553.5000	34677	19762	18771	27625	26923	31818	30951	30145	22779	23906	16535	14620	21584
TxB3	TXB3	16476	97849	18297	23336	23993	12088	32494	6330.6000	48211	460200	551130	64616	39555	143780	394210	19203	18761	6611.9000	50291	39132	53720	70433	6950.7000	5006.3000	3556.7000	101980	32730	62901	4884.1000	19460	81931	28694	132370	88824	26782	216270	50962	71236	10422	29530	14293	274180	36414	67477	140330	266840	7263	82788	133670	74676	57011	24292	110290	12453	66633	184450	25586	25252	42433	59958	72927	21534	36866	28006	88223	21605	43527	9195.7000	6518.7000	133260	7105.3000	89282	49039	28841	112190	49730	128610	85471	81939	76486	103290	22548	41925	40310	50909	76448	67255	32150	20297	78387	66252	32997	29776	83029	29458	88203	53973	30071	54668	29326	62279	46900
Tyr-Trp	Tyr-Trp	436010	119850	20268	425490	66181	55676	203560	43702	11150	215950	148120	33298	88236	63166	10577	62836	186960	670450	84220	186900	30399	53082	289170	14045	230990	41332	126210	70593	3241.6000	4782.4000	143840	208980	74433	141560	102640	710100	55894	42366	40457	387970	65848	8983.4000	4031.5000	31463	17084	153620	29566	35437	11736	17446	18616	77902	53596	47600	520410	5696.7000	13406	42008	30339	63132	129660	33864	28213	9745.2000	62943	120590	44507	91388	840940	140070	12935	30649	28334	30340	101740	45340	54875	27549	31612	59258	98705	42027	61435	48354	114970	95634	48356	27443	47752	183020	42958	50087	64885	5671.5000	37230	427960	26303	36171	111740	21328	135320	221950
Tyr-Val	Tyr-Val	2744000	625350	540250	1395400	444100	441250	749840	1711700	118040	1895100	307620	570100	1760300	816960	631640	679610	1162800	1944800	293330	2267200	878480	514430	1947100	64003	1299400	858920	1808900	606760	109700	136580	1292400	1183300	547290	728460	1283600	11311000	626910	247360	368060	1891900	339990	56372	111700	386080	369150	7458300	86041	274560	153530	185420	101890	794460	264190	421450	3159700	153730	765470	197380	400440	344330	1277700	258360	152730	240230	2348100	1346900	700680	1101900	1770600	1987200	72407	227100	395100	443850	1106900	190940	620910	561250	562390	917500	1020500	413980	663500	662970	611960	1856500	466460	157360	262970	2348100	322560	448490	795030	238610	377970	2393500	150880	194790	636730	396710	1275400	4033900
Ureidosuccinic acid	N-Carbamoylaspartic acid	38325	28248	2872.9000	15579	2849.1000	13779	1736	1189.6000	8017.5000	284.5700	1752.7000	42177	3729.7000	44884	848.1900	193980	30701	2112000	10319	9115.7000	8628.6000	72963	2152900	4051.3000	2271.8000	24875	14721	39293	6938	4109.6000	7531.7000	119400	2030.9000	10414	68822	5874.7000	3152.6000	73283	14360	50480	371330	144930	41320	125890	63422	16793	66481	753360	624880	30460	9525.9000	89325	333980	72959	9823.7000	57847	3452.7000	411560	19928	602560	27420	8069.6000	39092	46285	28878	14636	1597.7000	108050	1710500	4657	260330	15610	6329.9000	56221	3476	876480	32505	56009	15230	7173	21996	45936	48287	3454	12062	3467.3000	20845	290240	11220	8084.2000	65796	32786	45667	10415	63866	8628.5000	93728	845.9100	118860	117010	4406.6000	8625.9000
Uric acid	Uric acid	130470	373850	132860	129470	133290	119190	159930	191920	212790	127340	211370	208720	121650	159840	139900	85201	92032	84953	232390	134540	232110	136020	119470	226270	164550	177090	141590	125520	228900	89340	168900	125680	340940	217610	230340	185140	475560	185120	231960	198890	189220	113950	229250	227390	195570	222420	300880	149280	104160	291600	142730	163300	210270	88204	194350	423500	191670	233280	259630	203680	178370	195620	79004	183490	147010	98551	212950	221720	90350	233390	224430	285770	507630	172270	168260	1366300	145150	128700	164020	178990	150910	166990	340300	171230	209740	224630	135660	172690	248530	176830	136500	141520	122250	127120	92702	243150	89426	201200	216850	120700	283980	197640
