Metabolite_name	RefMet_name	CRA002	CRA004	CRA008	CRA009	CRA010	CRA013	CRA014	CRA019	CRA022	CRA023	CRA026	CRA027	CRA033	CRA036	CRA001	CRA003	CRA005	CRA006	CRA007	CRA011	CRA012	CRA015	CRA016	CRA017	CRA018	CRA020	CRA021	CRA024	CRA025	CRA028	CRA029	CRA030	CRA031	CRA032	CRA034	CRA035	CRA037	CRC001	CRC003	CRC004	CRC005	CRC007	CRC008	CRC011	CRC012	CRC014	CRC015	CRC019	CRC023	CRC025	CRC026	CRC027	CRC031	CRC002	CRC006	CRC009	CRC010	CRC013	CRC016	CRC017	CRC018	CRC020	CRC021	CRC022	CRC024	CRC028	CRC029	CRC030	CRC032	CRC033	CRC034	CRC035	HC001	HC002	HC003	HC004	HC006	HC009	HC012	HC015	HC016	HC017	HC018	HC019	HC020	HC021	HC024	HC025	HC026	HC027	HC005	HC007	HC008	HC010	HC011	HC013	HC014	HC022	HC023	HC028	HC029	HC030
TG(12:0_14:0_16:0)	TG 12:0_14:0_16:0	136900	60379	257690	63046	122790	237600	80748	257670	88337	124210	47508	129670	95580	73026	40348	74281	94574	46209	99716	575390	120640	238210	69803	56694	75668	233130	236640	67928	70545	207260	120710	115450	71452	80681	203400	105370	83557	86623	127370	141310	137680	123960	395180	5938.8000	165740	226140	486110	179220	131040	55541	101940	123580	66585	290540	112940	183680	114620	1373500	149280	129530	126670	174070	1279800	338810	81897	55907000	117500	193300	73693	162120	168930	32094	78851	435810	118270	115940	597910	87408	165410	153620	4292800	119520	605080	3448100	230930	24496	99493	77281	160620	340220	750130	116830	122610	273680	133420	88768	285640	269850	186010	112250	129640	139210
TG(12:0_14:0_16:1)	TG 12:0_14:0_16:1	58592	48923	73086	68712	82458	45160	76522	52429	62795	51125	40648	87634	68085	65648	65846	74260	59704	60870	54601	44969	83882	70383	31406	70565	56703	85604	131330	77495	40963	66745	57868	86063	37047	98923	66069	74244	32381	58240	56158	78406	74682	53090	80854	45614	111140	59925	194850	63139	25726	57202	40293	42264	48172	118240	77642	67127	89074	574740	63675	59071	49384	141980	61004	125480	63965	3483700	51625	85970	56282	51702	68248	93110	74253	60451	36891	70869	67644	73007	81452	73448	216020	32424	201980	705390	306790	38953	100440	93856	79307	100400	60720	49527	37995	78599	57636	76532	90894	109480	50675	78916	87184	74423
TG(12:0_14:0_18:0)	TG 12:0_14:0_18:0	12690	23204	94323	3324.9000	12415	7053.1000	4581	61114	9750.3000	19178	6078.2000	9499.7000	27832	21033	7237.5000	33262	8733.7000	17973	10358	270690	8812.4000	65931	23214	27030	14092	99724	23355	6325.4000	8849.3000	61954	19132	4421.2000	3361.3000	13032	12672	23824	12598	11054	16766	15108	12682	4222.7000	115530	15442	12808	51932	96574	10241	1929.8000	10987	4932.4000	16205	21215	25208	10162	7363.5000	2449.7000	855740	36804	39289	37692	29995	955410	100340	8457.5000	18934000	1060.3000	189100	38157	62276	4330	5023	29902	92059	7199.6000	18690	111580	10972	23780	16662	760330	5257	97586	1523200	34806	1400.7000	25487	46930	24628	47141	152740	2456.4000	105920	69700	57754	20042	59989	28279	44990	35888	17733	18155
TG(12:0_14:0_18:1)	TG 12:0_14:0_18:1	224280	204830	279580	220140	232430	347530	227540	291800	183810	249170	199710	324550	261880	182000	275070	242920	225590	242070	283530	178440	247810	316770	287190	281660	248520	331280	551410	222720	193170	300180	200350	371660	195530	208150	413590	272630	205170	261050	437750	314870	266040	329700	542690	187160	184670	335160	639490	228040	194330	241760	253090	251650	270950	532740	317220	338190	291660	1740600	291900	365830	327600	613960	208170	827660	238910	29621000	259110	343660	282550	217960	254050	221560	216030	239430	246840	269740	240490	209000	222280	279880	1880600	277780	435400	989640	1663500	274800	272610	299600	520400	375420	378190	291030	229400	233270	211520	286080	310320	207290	301460	299640	213220	274000
TG(12:0_14:0_18:2)	TG 12:0_14:0_18:2	45539	101080	89270	53872	27474	48391	70932	80647	47937	80932	55824	74774	110970	60462	65579	63577	42124	69396	57827	63050	59356	31136	68649	58777	49317	102760	135720	46883	67779	85831	59408	45956	62391	119700	97609	90668	48472	80552	121090	60300	57471	52288	132390	52266	60494	67128	158330	80084	50922	33687	88724	69576	45699	168430	53414	83592	61053	450870	93507	106450	54158	166690	70713	101770	26484	4240400	63688	86121	70424	74492	40888	82487	39365	69374	75375	101310	68174	58204	110520	47097	458290	90018	139820	211490	389120	40503	81373	84682	120510	121930	70303	48886	95136	85228	57040	84886	91492	44548	56584	81107	66585	81589
TG(12:0_15:0_16:1)	TG 12:0_15:0_16:1	109970	81337	82581	102490	116120	95983	82230	96108	84434	95529	95996	98276	97523	129660	113050	91672	55342	108120	84473	69859	59261	142070	103660	74081	45360	92465	244930	95017	71157	66985	52876	89445	82344	88059	78511	93914	41101	140430	85223	85412	129910	54505	123370	53278	113670	76874	196970	32198	92481	87900	66325	67902	116590	240990	64124	92330	80000	261150	98887	57857	101640	204070	55305	294470	90747	109490	90749	126830	81793	98098	69295	79771	39792	72165	111220	53381	32576	105590	104740	85290	105060	89026	90957	84095	513460	86443	70328	60906	136420	94489	148170	117840	123700	57178	75412	94190	84592	37850	129580	78010	84994	76453
TG(12:0_16:0_16:0)	TG 12:0_16:0_16:0	78085	96232	199030	64429	31097	149650	60571	113790	40512	182080	44755	84286	114650	76192	86801	61725	64283	94512	96092	22732000	58910	139520	92687	48729	85249	237440	133630	52883	95386	214680	99429	92640	40395	73172	121540	76210	53857	54378	152490	50057	83217	58499	497880	73574	79389	151530	322370	87868	38187	103680	71703	78481	64557	194220	96594	93178	57877	554960	128310	409870	88725	171310	2713600	315210	69834	23148000	69741	123960	81576	215600	52448	51723	46558	231110	98046	72679	1207500	63857	63565	47436	941180	68495	210920	1816100	196200	51756	93429	74307	66649	158030	447590	153780	223640	465340	108140	37425	193690	101590	74817	140510	74031	47516
TG(12:0_16:0_16:1)	TG 12:0_16:0_16:1	279970	212300	375890	273560	222160	326280	311040	316460	163410	359980	288050	195710	240060	177820	160480	261550	212550	279130	106200	158900	281320	405980	234770	229280	188690	322080	525480	229720	232660	366180	244830	246450	209760	363140	401210	242800	299100	396380	417950	235490	282980	238300	480190	217040	258400	268970	654560	320100	168760	323320	293170	193120	287250	468850	163880	248240	217290	1600000	336600	374310	230750	802640	230660	601010	224770	227120	157890	323190	156880	327700	341500	248720	255050	145460	209350	242630	285950	285430	219830	265230	256950	274000	369660	441940	1287100	250600	311260	257910	491230	261860	417460	215490	164240	239510	157750	263960	302550	229120	324140	198530	151010	498310
TG(12:0_16:0_18:1)	TG 12:0_16:0_18:1	191100	133360	149870	117240	90014	249040	48659	449380	106480	536730	130400	110440	200040	131010	105840	100460	72112	128140	109670	322420	65768	203780	169280	207530	91209	133190	436960	103980	98763	352950	94051	129260	104650	91571	228630	128070	143170	116740	425380	90694	287620	56393	1608300	100220	129910	725340	595730	98834	118200	105030	95056	153770	148320	437620	111110	126440	60305	8989400	132640	287250	358790	451800	270820	307310	116250	24786000	84182	395650	160590	309670	203260	126290	115560	165370	59403	105770	321320	137520	123900	154940	1003600	123930	551120	1741900	531520	113160	50834	308740	202160	185130	299730	198270	237730	246440	259590	111870	361320	789700	148700	200590	92377	159890
TG(12:0_16:0_18:2)	TG 12:0_16:0_18:2	33458	25346	130820	37445	59239	29862	51555	427110	37453	168770	41224	94342	94560	49503	98300	57309	76548	22660	90385	99294	8024.7000	212690	123870	57708	35745	22647	78398	9181.6000	13906	270080	24042	52639	84025	147440	325720	51340	61176	86113	318060	50380	137720	16663	263740	31880	28709	252130	110820	68877	176720	18410	36266	71291	82469	291970	55373	92378	23408	2238600	41669	220080	117840	304190	167600	117480	52326	4612600	21739	225540	58521	180130	138030	55904	74459	29600	25589	130660	98956	55200	202890	206260	536500	92073	264620	437870	153350	13019	51974	228930	58742	214000	138550	88748	112080	84349	103390	67239	174450	820700	63329	71578	34920	97260
TG(12:0_16:1_18:2)	TG 12:0_16:1_18:2	9046.7000	10452	140570	11103	47828	9531.5000	13989	450050	21751	12025	3069.6000	8562.1000	30919	3456.4000	63651	34389	86033	19521	34270	8308	9998.4000	76576	105790	43616	16134	14943	103910	3462.1000	5622.6000	187130	12411	2124.6000	22603	40471	98276	78924	12378	70442	278540	37473	79161	10642	16392	5569.6000	4724.3000	86033	60214	10615	312210	3521.8000	11942	21974	10906	97854	14535	9671.6000	3051	3389700	10177	123240	100220	276570	80043	79453	7618	513760	6557.5000	134810	15735	157360	82659	14153	12619	28909	20455	49848	38692	12017	55730	181200	338850	94842	128760	418270	164100	5969.6000	48981	34409	52914	191360	30582	35040	14542	17411	65637	15303	67992	1837800	10162	60012	25147	70524
TG(14:0_14:0_16:0)	TG 14:0_14:0_16:0	537150	312010	502230	452180	259450	620030	353210	476470	370600	613060	415970	384590	593060	355870	214920	252360	497210	400820	398690	44347000	425880	470560	417560	504680	466130	615150	708300	398290	428420	780100	421080	433790	470960	457570	464790	385070	345080	304400	590350	286020	380710	470910	1918100	281080	430790	640280	1194100	409210	222160	420620	370530	458350	494710	835760	593340	329990	353140	2508400	361210	823130	473390	925340	4060800	1241900	395610	27143000	280060	735220	315920	587290	233580	397980	497570	965830	271010	330690	3105100	320640	332950	354070	1713800	311800	752420	2487100	1325700	323050	244740	441840	654250	504650	2083400	382430	416940	1462500	388160	446270	628560	451640	459180	345240	276910	517230
TG(14:0_14:1_16:1)	TG 14:0_14:1_16:1	109810	137850	257030	166400	147520	113040	178260	143450	217350	221080	141820	158360	161850	176340	118830	116720	121310	181390	166790	94233	137640	356400	147090	174370	101790	257590	310000	145560	118600	167500	149680	150040	138340	178180	248710	158270	100650	245530	193010	152640	194160	131120	292740	99357	177080	189560	284120	155700	162080	128350	169210	128110	200050	412810	100590	163800	126520	1905200	171650	252050	108070	396320	98358	454240	119680	132880	99770	216160	113940	185110	113210	128390	73450	89819	121950	138050	166380	95516	132600	130220	129930	202130	164190	200860	928070	138230	170840	179970	317770	173550	335120	167050	137650	181120	80046	159470	164010	127220	161140	175480	88854	298580
TG(14:0_14:1_18:1)	TG 14:0_14:1_18:1	50930	27711	113520	55517	83383	83758	55791	433720	52206	119140	25493	85346	271960	43579	68923	34373	177200	81664	26055	63929	77808	123380	108170	70193	41398	91382	156960	43128	36242	188730	50512	40139	45289	96912	112050	95540	43616	62927	382460	84023	113490	26545	129530	26068	60213	311680	240720	162550	324800	52215	71412	79661	81276	216010	55513	50533	79506	24216000	51393	113570	155110	399870	114140	149000	122650	3646700	31867	292560	114000	305740	144210	50851	36345	84277	70713	105430	112540	33891	66010	255600	418270	73468	400470	1307700	405870	48008	114400	146300	98688	141460	244140	64320	31169	53306	99665	89853	210320	1941500	46943	169690	19477	167710
TG(14:0_16:0_16:0)	TG 14:0_16:0_16:0	777330	770530	1430800	875820	961350	808510	863270	1257600	751530	1230500	754600	726170	1152300	897390	1011700	997410	956430	894630	907990	35935000	956840	1126400	944660	903440	945620	1659900	2164200	694460	1080700	2194500	1844900	596690	788560	632560	858560	2804700	960210	425050	1135900	480620	453830	1058600	20968000	614700	821960	2085400	2109500	876110	230030	897240	987080	521900	1202600	910170	884810	1179800	655400	3537300	1115100	815210	1273400	706870	2187400	1602000	1475000	10753000	727910	2288300	879660	1103600	1094900	567280	2351600	9205600	1985800	1201600	6403100	719300	390100	202670	7176300	593410	1107800	2499900	3677400	794940	886120	925910	1074000	699300	25088000	881530	941560	5792700	4122800	1342800	2345000	960310	728250	692230	756380	735180
